,nature_score
790,9.122260093688965
791,9.164813995361328
792,9.280110359191895
793,9.04159164428711
794,9.247781753540039
795,9.168924331665039
796,8.915842056274414
797,9.17336368560791
798,9.01303482055664
799,9.259421348571777
800,9.236851692199707
801,8.816312789916992
802,8.579619407653809
803,9.260583877563477
804,9.14334487915039
805,8.32923412322998
806,9.157591819763184
807,9.031890869140625
808,8.873602867126465
809,9.131562232971191
810,8.86550235748291
811,8.847189903259277
812,9.173135757446289
813,8.871798515319824
814,9.156975746154785
815,9.19431209564209
816,8.647507667541504
817,9.037930488586426
818,8.073356628417969
819,8.67185115814209
820,8.33039379119873
821,8.119132995605469
822,9.12264347076416
823,6.6881866455078125
824,9.055240631103516
825,8.435823440551758
826,9.15330696105957
827,9.017899513244629
828,9.169347763061523
829,8.781968116760254
830,9.11335563659668
831,9.084522247314453
832,9.172013282775879
833,8.734559059143066
834,9.198142051696777
835,8.953557014465332
836,8.938183784484863
837,9.267618179321289
838,9.165839195251465
839,9.234915733337402
840,9.325676918029785
841,8.869483947753906
842,9.094518661499023
843,8.828530311584473
844,8.327446937561035
845,9.101937294006348
846,8.906944274902344
847,8.52445125579834
848,8.888289451599121
849,9.410574913024902
850,9.207893371582031
851,8.416632652282715
852,9.090799331665039
853,8.653813362121582
854,9.074082374572754
855,9.109355926513672
856,8.689626693725586
857,9.251972198486328
858,9.259015083312988
859,9.030895233154297
860,8.739794731140137
861,9.099713325500488
862,9.306370735168457
863,8.708700180053711
864,9.218951225280762
865,8.724031448364258
866,9.047611236572266
867,9.124190330505371
868,8.73432731628418
869,8.949145317077637
870,8.70164680480957
871,9.141568183898926
872,8.953049659729004
873,8.5973482131958
874,8.984265327453613
875,8.633007049560547
876,9.370234489440918
877,9.08022689819336
878,8.815597534179688
879,8.812321662902832
880,8.674649238586426
881,8.82593822479248
882,6.280673027038574
883,8.777777671813965
884,8.965397834777832
885,9.27701473236084
886,8.634387969970703
887,9.064868927001953
888,8.9134521484375
889,8.697781562805176
890,9.099447250366211
891,8.357796669006348
892,7.295063495635986
893,8.821365356445312
894,9.049185752868652
895,9.115510940551758
896,8.936606407165527
897,8.894566535949707
898,9.303112983703613
899,8.46091365814209
900,8.319914817810059
901,8.230060577392578
902,8.825965881347656
903,8.475447654724121
904,9.107176780700684
905,8.899425506591797
906,9.949893951416016
907,9.026219367980957
908,8.97797679901123
909,9.099236488342285
910,8.496098518371582
911,8.298815727233887
912,9.068694114685059
913,9.184052467346191
914,9.001651763916016
915,9.38081169128418
916,8.903237342834473
917,8.981694221496582
918,9.034872055053711
919,8.676881790161133
920,9.079319953918457
921,8.95767879486084
922,8.98388671875
923,8.999260902404785
924,9.06775188446045
925,8.871442794799805
926,9.468411445617676
927,8.814106941223145
928,9.2216796875
929,9.035228729248047
930,9.206636428833008
931,8.851202011108398
932,8.169915199279785
933,9.22019100189209
934,9.272796630859375
935,9.241950035095215
936,9.090177536010742
937,8.956542015075684
938,9.286776542663574
939,8.673940658569336
940,8.294634819030762
941,9.141319274902344
942,8.787964820861816
943,8.674139976501465
944,8.735496520996094
945,9.330554962158203
946,9.013983726501465
947,9.514080047607422
948,8.673113822937012
949,9.198210716247559
950,6.742681503295898
951,8.992685317993164
952,8.887768745422363
953,8.868048667907715
954,9.223087310791016
955,9.13797378540039
956,9.179977416992188
957,9.003203392028809
958,9.164748191833496
959,8.998867988586426
960,5.793324947357178
961,9.28123664855957
962,8.97887897491455
